doc_id,url,source,language,rights,content_sha256,policy_version,final_stage,decision,reason,cluster_id,kept_id
synthetic-00794,https://fixture.invalid/00794,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00795,https://fixture.invalid/00795,library,en,public-domain,50c6ba53fe2a3ff0ef764fc9953190b3efee6074090a8cb5461a8cbf8036df08,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,238,synthetic-00795
synthetic-00796,https://fixture.invalid/00796,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00797,https://fixture.invalid/00797,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00798,https://fixture.invalid/00798,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00799,https://fixture.invalid/00799,community,en,permission,c90861aef9c354cf1c62a4d2e19afe2f52b406fd28be1cbddad4e4028e5f7b4e,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,239,synthetic-00799
synthetic-00800,https://fixture.invalid/00800,reference,en,licensed,3ad836cb8e4abbce8fefa9582a6add02a18078476c1f672db75baac765501bb9,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,240,synthetic-00801
synthetic-00801,https://fixture.invalid/00801,reference,en,licensed,ec5493589af0fab7ccc9839ed12327d9a78310fe7ca5f659c2897048254c13e4,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,240,synthetic-00801
synthetic-00802,https://fixture.invalid/00802,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00803,https://fixture.invalid/00803,web,en,restricted,2054dfe21a701c62bde0bee890d77fa13e4442d5dd6bfdf0a20ee5f14310d582,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00804,https://fixture.invalid/00804,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00805,https://fixture.invalid/00805,library,en,public-domain,1bdb0c15c28c7aea459dc86186fe580090f0d22df8b2c5685b09632faddd14e8,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,241,synthetic-00805
synthetic-00806,https://fixture.invalid/00806,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00807,https://fixture.invalid/00807,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00808,https://fixture.invalid/00808,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00809,https://fixture.invalid/00809,community,en,permission,3150a5302eb1167d2881e88ba6f2013c7f6b4d15509e32e281ece13915e30b1c,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,242,synthetic-00809
synthetic-00810,https://fixture.invalid/00810,reference,en,licensed,c840aaf19c9d9ca89d49a9691a2b09ae71db2ae38357c05751a2c6d04debb5c3,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,243,synthetic-00811
synthetic-00811,https://fixture.invalid/00811,reference,en,licensed,aeb441f53b33063c4e6a4ac1217add307cd0668e58a3d69dd49fdc458939a684,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,243,synthetic-00811
synthetic-00812,https://fixture.invalid/00812,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00813,https://fixture.invalid/00813,web,en,restricted,bb0d592d7e49fb334c93faaa7ba2de73fde71e259c82f7fc03e413cda815b984,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00814,https://fixture.invalid/00814,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00815,https://fixture.invalid/00815,library,en,public-domain,38c616ebcb2e22648578f78d97ab5c9584e3ad17b42981776a73100066b0c01f,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,244,synthetic-00815
synthetic-00816,https://fixture.invalid/00816,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00817,https://fixture.invalid/00817,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00818,https://fixture.invalid/00818,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00819,https://fixture.invalid/00819,community,en,permission,d82361819415a4f01173a1117c8938c63adeaf99e41574cceabd6111c4f8ff06,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,245,synthetic-00819
synthetic-00820,https://fixture.invalid/00820,reference,en,licensed,689a2c81ad7a0d7bdc18f508940b979143283a9bbf5bf6802bf443a451a7a7da,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,246,synthetic-00821
synthetic-00821,https://fixture.invalid/00821,reference,en,licensed,33e2cb184fb73c18c2428fd151fbc0e659a86639510443a17ee4e6a15ab3aeef,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,246,synthetic-00821
synthetic-00822,https://fixture.invalid/00822,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00823,https://fixture.invalid/00823,web,en,restricted,9fde5fb65e3a263ec2a2d221c546f959cf2bb6e5441226130aa6c8e90577df54,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00824,https://fixture.invalid/00824,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00825,https://fixture.invalid/00825,library,en,public-domain,a9565f3e4d39491f674882aca1c14eb1b0fd0f07c5124c49d16fef9da1f1853a,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,247,synthetic-00825
synthetic-00826,https://fixture.invalid/00826,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00827,https://fixture.invalid/00827,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00828,https://fixture.invalid/00828,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00829,https://fixture.invalid/00829,community,en,permission,88e6314b36e995c515386009c55710104a8c02c9b904536cd5efd6ecacd91535,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,248,synthetic-00829
synthetic-00830,https://fixture.invalid/00830,reference,en,licensed,2c23429538867339743a8e14bc9e1eaa0db9597aed1f6e6ff56390881b8c4113,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,249,synthetic-00831
synthetic-00831,https://fixture.invalid/00831,reference,en,licensed,1074b3f38789c445ba3e65c95a957b89f3c5e33acd2897d250cb8de6fe4d14ff,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,249,synthetic-00831
synthetic-00832,https://fixture.invalid/00832,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00833,https://fixture.invalid/00833,web,en,restricted,816cd30192a63c12b89cc3e19fdb1138af4aa91d68b60b4e1ddae80c3f71d0c8,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00834,https://fixture.invalid/00834,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00835,https://fixture.invalid/00835,library,en,public-domain,845f7bdaa8461df2e211d887b69df3b7f87f2957807b19cc2e76654521f809fb,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,250,synthetic-00835
synthetic-00836,https://fixture.invalid/00836,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00837,https://fixture.invalid/00837,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00838,https://fixture.invalid/00838,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00839,https://fixture.invalid/00839,community,en,permission,bd995bca76ad590ee4de6eb97ed61a60e7901a51a78d96943f3c9f17ad306df9,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,251,synthetic-00839
synthetic-00840,https://fixture.invalid/00840,reference,en,licensed,37339b303a9ecb2e757c3b423376892709c9b0b20cebd692035731ef6a04d6ca,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,252,synthetic-00841
synthetic-00841,https://fixture.invalid/00841,reference,en,licensed,64fac9f8e284f1f09454ed9cd96fed1b16c71e2b77a78e837788b38194faabb8,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,252,synthetic-00841
synthetic-00842,https://fixture.invalid/00842,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00843,https://fixture.invalid/00843,web,en,restricted,6a7058a42d1402d96b3224d8107decd461aa0432eef0dfa68ca83c1670f12094,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00844,https://fixture.invalid/00844,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00845,https://fixture.invalid/00845,library,en,public-domain,1fe346a3a1d065b2b28efb45ef94c1fdfdf82e59f298659090f32e7fa0af54fc,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,253,synthetic-00845
synthetic-00846,https://fixture.invalid/00846,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00847,https://fixture.invalid/00847,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00848,https://fixture.invalid/00848,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00849,https://fixture.invalid/00849,community,en,permission,ae09b457a2ecd76915a897363d7bc6281be6dc7c6c8fdb262a7f62d0591a1004,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,254,synthetic-00849
synthetic-00850,https://fixture.invalid/00850,reference,en,licensed,81f7128f4e21b1cc3d15278ccfe7a1aa4c36786ed6583e3fc848e6b4db23087e,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,255,synthetic-00851
synthetic-00851,https://fixture.invalid/00851,reference,en,licensed,b37dc6dfe33751e05b6fae5c1e2d95863847fb335ec94a168d23c0953f2756e3,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,255,synthetic-00851
synthetic-00852,https://fixture.invalid/00852,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00853,https://fixture.invalid/00853,web,en,restricted,5e2445ad1b4c0362e5e9a5abc0183538427c998fb686309a1db77f01f4cecbe5,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00854,https://fixture.invalid/00854,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00855,https://fixture.invalid/00855,library,en,public-domain,0feff03f3a12cccbd20929f37292fd7acf8f84adf0c7b9cef37834abf2dd29a1,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,256,synthetic-00855
synthetic-00856,https://fixture.invalid/00856,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00857,https://fixture.invalid/00857,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00858,https://fixture.invalid/00858,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00859,https://fixture.invalid/00859,community,en,permission,3e36e56440fbfb3fa66b32bda0ad0f44cd1209e5890cc8b6b6a305c67806048e,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,257,synthetic-00859
synthetic-00860,https://fixture.invalid/00860,reference,en,licensed,36fe0f91b269105029e2c92da82f1f6cf3f64a21443eac08b1af783691ede423,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,258,synthetic-00861
synthetic-00861,https://fixture.invalid/00861,reference,en,licensed,3c7fe3b63e7b36d50e5b4b161f478e1a03eabd06e50f5cb68b86966d3684b59d,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,258,synthetic-00861
synthetic-00862,https://fixture.invalid/00862,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00863,https://fixture.invalid/00863,web,en,restricted,1fbffc46b03dc29e5cc78bd85bcfad8cb2ffa9ecb2824a97c1406e1aeb772476,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00864,https://fixture.invalid/00864,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00865,https://fixture.invalid/00865,library,en,public-domain,6a74a81b2b504597521a6aa9f0b9764be6b93247518b9d98cd2b4cf5ab92b476,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,259,synthetic-00865
synthetic-00866,https://fixture.invalid/00866,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00867,https://fixture.invalid/00867,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00868,https://fixture.invalid/00868,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00869,https://fixture.invalid/00869,community,en,permission,c21bc6e4fd1b1e54501930788c5c59105b62d89d800c554f2f73da482fa990aa,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,260,synthetic-00869
synthetic-00870,https://fixture.invalid/00870,reference,en,licensed,630089ddcfb8223faf95efc7eb05f2a3cad9e79bf54cc995daa8eaa987d1fde7,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,261,synthetic-00871
synthetic-00871,https://fixture.invalid/00871,reference,en,licensed,92ab8b8821c5a1254469ba75bbb8c1209ca9d77fc52b016fe2364549196995d6,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,261,synthetic-00871
synthetic-00872,https://fixture.invalid/00872,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00873,https://fixture.invalid/00873,web,en,restricted,fd020c9126933efcca407944384e3362ab2ef13a62f46ef29bad7dce5825cfdc,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00874,https://fixture.invalid/00874,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00875,https://fixture.invalid/00875,library,en,public-domain,cfce8c4d7f57ce8f74fef11c16cc6deff4766c1043a211dacc1784bfbfbf7aa6,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,262,synthetic-00875
synthetic-00876,https://fixture.invalid/00876,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00877,https://fixture.invalid/00877,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00878,https://fixture.invalid/00878,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00879,https://fixture.invalid/00879,community,en,permission,0d29b608d4fd6bb0aef803baf97bac298ce3fc0512ffb8bafe7aac88e2fb276f,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,263,synthetic-00879
synthetic-00880,https://fixture.invalid/00880,reference,en,licensed,4e504c292c94663c9ec622acf6a55bd4079f44a1517774c06c8bb6e02ccfc31c,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,264,synthetic-00881
synthetic-00881,https://fixture.invalid/00881,reference,en,licensed,f8bf7ee02907e41e87fc7db1312cc2acd2cf4dd0c153833c8fa391ffc93a7144,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,264,synthetic-00881
synthetic-00882,https://fixture.invalid/00882,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00883,https://fixture.invalid/00883,web,en,restricted,d4828ca38c5df4586e82d5afc5c8b32c85774b90b9aa051474889c25d6ca408e,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00884,https://fixture.invalid/00884,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
